# 執行檔其餘的字串表：開場字幕（0）、角色建立（3）、結局（4）、
# 技能學習（6）、商店（7）、醫生（8）、階級與升級訊息（5 的尾段）。
#
# ⚠ 每張表的尾巴都有幾條**解碼雜訊**（`exe:0:18`、`exe:3:7/9/10/11`、
# `exe:4:12/13/15`、`exe:6:11`、`exe:7:11`、`exe:8:25/26/27`、`exe:5:63`）——
# 那是抽取工具越過真正的字串數之後解出來的東西，不是遊戲文字。
# **不翻，也不要為了讓進度好看而填上去。**

# --- 表 0：開場字幕 ---
# 每一行原本是置中排版（前後補空白湊 40 欄），中文照樣置中。
exe:0:1	\x0D          Electronic Arts 與\x0D        Interplay Productions\x0D               共同呈獻\x0D\x0D
exe:0:2	              荒野遊俠！\x0D\x0D        Copyright 1986-88 by\x0D        Interplay Productions.\x0D
exe:0:3	\x0D        程式：Alan Pavlish\x0D    IBM 版本：Michael Quarles\x0D\x0D
exe:0:5	\x0D地點：地球\x0D
exe:0:6	年份：1998\x0D
exe:0:7	狀態：一級戒備\x0D\x0D
exe:0:8	\x0D 電腦防衛系統啟動。\x0D
exe:0:9	\x0D 外交手段全數失敗，戰爭爆發——\x0D
exe:0:10	 幾個瘋子執意推行他們的狂想。\x0D
exe:0:11	 \x0D
exe:0:12	 \x0D
exe:0:13	目前的狀況：\x0D
exe:0:14	高濃度的輻射帶來隨機的風暴\x0D
exe:0:15	與各種變異。\x0D
exe:0:16	而生命，依然在荒野中\x0D
exe:0:17	延續著！\x0D

# --- 表 3：角色建立 ---
exe:3:1	\x04不能再建立新角色了。\x0D\x06
exe:3:2	\x07建立角色。\x0D
exe:3:3	\x07保留這個角色？\x0D\x0D\x11\x10Y 是\x0D\x10N 否\x0D
exe:3:4	\x04\x0D   智力 點數 等級   技能\x0D
exe:3:5	\x04要刪除哪一位角色？\x0D
exe:3:6	\x0D\x0D確定要刪除\x0B嗎？\x0D\x0D\x11\x10Y 是\x0D\x10N 否\x0D
exe:3:8	 要刪除\x0B嗎？\x0D\x0D\x11\x10Y 是\x0D\x10N 否\x0D

# --- 表 4：結局 ---
exe:4:1	劇烈的爆炸震動整座基地，\x0D火焰從每一道門口竄出。\x0D\x0D
exe:4:2	牆面與支柱在爆炸中彎折崩落。\x0D\x0D\x0D
exe:4:3	碎片與彈片四處飛散，\x0D碰到什麼就毀掉什麼。\x0D\x0D\x0D
exe:4:4	你幾乎可以想像那些機器人\x0D在意識到自己也會死的瞬間\x0D發出的尖叫。\x0D\x0D
exe:4:5	\x0B在爆炸中喪生。\x0D\x0D\x0D
exe:4:6	\x0D  「但最重要的，終究是那些為了摧毀科奇斯基地——人類所知最大的威脅——而獻出生命的遊俠們。」\x0D
exe:4:7	\x0D  「在鄰近的山丘上，遊俠們躲過了爆炸的全部威力，看著烈焰與廢墟吞沒科奇斯基地。」\x0D
exe:4:8	「他們心底明白，那場駭人的火葬燒掉的，是差一點終結地球上所有生命的惡性造物。」\x0D
exe:4:9	\x0D以下摘自《遊俠史》第二卷的獻詞，Karl Allard 著，2095 年，Allard Press，沙漠中心，精裝本 pp ii，售價十枚金幣。\x0D

# --- 表 6：技能學習 ---
exe:6:1	\x07你心裡的事太多，學不進任何東西。\x0D\x06
exe:6:2	\x07連愛因斯坦也學不動了。\x0D\x06
exe:6:3	\x0D   智力 點數 等級   技能\x0D
exe:6:4	技能點數 = \x03\x08
exe:6:5	誰要進去？\x0D
exe:6:6	\x0D\x0B的狀況沒辦法學東西。\x0D\x06
exe:6:7	技能點數不夠！\x03
exe:6:8	你已經全部學會了。\x03
exe:6:9	\x07\x0B的智力不足以學這裡的任何東西。\x0D\x06
exe:6:10	經驗值不夠。\x03

# --- 表 7：商店 ---
exe:7:1	\x04這項商品暫時缺貨。\x0D\x06
exe:7:2	誰要進去？\x0D
exe:7:3	\x0D\x0B買不起任何東西。\x0D\x06
exe:7:4	你有 $\x03
exe:7:5	\x0D你身上沒有他們要的東西！\x0D\x06
exe:7:6	\x0D你要：\x0D\x0D\x11\x10B 買\x0D\x10S 賣\x0D
exe:7:7	\x04\x0D   價格     物品
exe:7:8	你的物品欄滿了。\x0D\x06
exe:7:9	那個太貴了！\x03

# --- 表 8：醫生 ---
exe:8:9	\x0D\x0B我幫不上忙了。\x0D\x06
exe:8:10	\x04\x0D\x0D「這樣吧\x0B，我建議：」\x0D\x11
exe:8:11	\x0D\x10E 檢查 $
exe:8:12	\x0D\x10H 治療\x0D
exe:8:13	\x0D\x10C 解毒
exe:8:14	\x04\x0D\x0D治療的價格是每點體力 $
exe:8:15	\x0D\x0D你需要治療
exe:8:16	 點。你可以：\x0D\x0D\x11\x10H 治療 1 點\x0D\x10C 繼續\x0D
exe:8:17	\x04你沒有生病。\x0D\x06
exe:8:18	\x04你的錢不夠。\x0D\x06
exe:8:19	\x04「你身上的病症：」\x0D\x0D
exe:8:20	「要治哪一種，每種 $
exe:8:21	：」\x0D\x0D\x11
exe:8:22	多得多
exe:8:23	誰要接受治療？\x0D
exe:8:24	你有 $\x03

# --- 表 5：升級與階級訊息（階級名在 exe-ranks.tsv）---
exe:5:51	帝國疤頭
exe:5:52	一級法戈
exe:5:53	光子硬漢
exe:5:54	銀色亡魂
exe:5:55	至尊混蛋
exe:5:56	\x07\x0B晉升為
exe:5:57	\x07\x0B仍然是
exe:5:58	。你獲得 \x0F 點\x0A\x0A\x0A冒險點數，可以分配到屬性上。\x0D\x06
exe:5:59	\x07\x0B的經驗值還不足以考慮晉升為
exe:5:60	另一個
exe:5:61	\x07「恭喜各位遊俠，任務完成得很漂亮。」\x0D\x06\x07「自從你們出發之後，我們陸續收到其他遊俠的回報，說科奇斯基地裡藏著可怕的力量。」\x0D\x06\x07「如果來得及，我們一定會警告你們。但我們擔心任何這類通訊都會把科奇斯的部隊引向你們，讓任務在還沒有機會成功之前就毀了。」\x0D\x06\x07「就在此刻，你們獲勝的消息正傳遍整片荒野，而你們的英勇會得到應有的回報。」\x0D\x06\x07
exe:5:62	晉升。\x0D\x06
